516,2189,819,104,477,467,533,13004,
524,2093,819,90,475,467,534,13005,
524,1209,3290,90,477,487,540,13005,
493,463,7279,115,475,516,540,13005,
491,439,7279,128,477,487,540,13005,
491,439,10093,140,477,486,547,13005,
491,424,6648,161,477,479,547,13005,
488,424,6648,259,488,476,535,13007,
486,415,1516,2146,470,479,532,13007,
488,413,680,2790,460,489,532,13005,
502,413,680,6636,460,493,533,13005,
514,416,16204,9435,460,501,562,13007,
502,416,16248,9435,473,493,566,13009,
514,417,16206,13062,473,483,566,13021,
517,411,16206,15051,473,483,546,13017,
517,420,16194,15051,506,498,539,13021,
513,411,16171,4872,620,502,541,13018,
510,406,16169,3257,1733,510,541,13021,
505,406,16171,447,5871,502,552,13018,
505,406,16180,429,6019,500,552,13023,
497,411,16188,140,6019,500,551,13014,
495,410,16180,140,6019,511,533,13014,
495,410,16168,140,6029,531,545,13014,
502,410,16158,124,6029,1496,545,13011,
515,413,16158,124,1312,3101,545,13014,
515,413,16172,147,843,3722,549,13011,
512,403,16176,147,689,3722,538,13012,
505,403,16176,126,471,2883,538,13012,
505,411,16165,126,465,999,538,13012,
502,423,16165,124,452,999,533,13012,
502,411,16165,124,452,5859,560,13011,
502,416,16159,102,473,5859,1188,13011,
508,410,16159,102,473,3787,1667,13000,
508,416,16160,128,441,1559,2979,13000,
498,405,16160,128,441,601,2979,13002,
498,403,16160,154,441,601,3620,13016,
508,403,16160,130,441,1059,623,13016,
508,410,16175,130,441,6773,623,12974,
505,418,16175,130,485,6773,623,12974,
505,410,16170,124,2087,617,618,12969,
507,415,16165,130,6864,599,618,12976,
522,408,16165,130,6864,617,589,12976,
522,394,16162,2086,838,599,589,12983,
522,394,16162,2086,520,575,568,12983,
522,396,6452,719,471,572,580,12989,
515,408,6452,179,471,572,580,12989,
522,431,6452,160,461,572,580,12990,
524,1240,5961,179,461,577,573,12995,
524,1972,5961,154,478,577,573,13011,
525,2754,16235,154,478,564,572,13011,
515,8035,16237,150,466,564,586,13010,
529,8035,16235,137,464,564,581,13007,
2101,195,16214,137,462,560,581,13007,
2101,195,16214,156,462,560,581,13022,
764,2926,16211,165,476,579,627,13056,
551,2926,10643,165,481,589,627,13056,
551,471,9966,165,482,589,584,13055,
551,468,10643,174,482,562,584,13046,
508,451,16017,5599,482,560,588,13027,
508,430,16213,5815,510,560,588,13010,
537,419,16213,13945,523,560,621,13006,
551,420,16207,5815,5884,560,601,13005,
537,420,16206,158,13984,533,601,12996,
537,425,16205,158,13984,533,567,12993,
530,425,16205,138,2323,2430,567,12993,
524,425,16199,131,533,12853,567,12993,
520,442,16199,131,533,12853,584,12989,
520,442,16199,131,533,1044,783,12982,
519,435,16199,121,505,507,783,12968,
519,421,16196,121,505,507,545,12963,
519,421,16193,168,504,562,538,12960,
529,421,16193,168,504,562,545,12960,
529,421,16199,138,489,555,575,12960,
529,421,16204,138,489,554,626,11732,
526,423,16204,130,501,555,626,11732,
526,428,16204,142,501,554,626,12584,
524,423,16197,175,463,530,634,12920,
528,428,16192,175,463,525,591,14573,
524,444,16192,128,461,530,599,14573,
518,444,16192,128,461,540,599,3465,
518,430,16194,149,456,540,641,3180,
518,425,16197,151,456,540,641,3180,
517,426,16199,156,458,535,582,8187,
517,423,16199,158,461,535,570,10426,
527,426,16198,156,461,535,570,11027,
527,428,16198,142,461,537,570,12419,
527,430,16198,130,458,537,566,12883,
529,440,16199,142,468,537,576,12977,
530,440,16190,149,458,533,585,13437,
530,440,16198,151,466,523,598,13437,
529,437,16198,149,458,533,598,13925,
524,434,16199,167,458,523,598,14608,
510,430,16199,162,458,547,592,15205,
510,430,16189,162,450,537,580,15580,
514,430,16189,123,459,537,592,15580,
518,425,16198,123,458,537,600,15270,
532,425,16198,146,459,533,600,14751,
532,428,16191,169,460,533,569,13968,
522,430,16191,172,461,533,569,13759,
521,428,16203,172,487,527,591,13968,
521,445,16203,172,487,536,591,13659,
521,437,16201,172,453,532,605,13588,
522,437,16198,151,453,539,566,13513,
527,437,16198,178,457,532,591,13513,
525,439,16205,146,464,538,591,13513,
525,440,16205,150,464,524,591,13402,
525,446,16205,150,461,538,607,13527,
520,440,16205,150,461,539,602,13512,
532,441,16202,144,458,539,604,13801,
534,437,16202,144,470,524,602,14178,
534,441,16202,147,460,524,604,14220,
534,451,16203,147,463,524,605,14503,
534,451,16208,147,463,522,616,14503,
534,446,16216,139,470,522,623,14269,
523,445,16216,169,472,524,623,14227,
523,432,16200,174,472,544,640,13909,
534,432,16198,174,474,544,640,13656,
534,430,16198,173,465,534,668,13616,
